"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing"
"2","6","10","6","10","6","10","6","10","6","10","6","10"
"3","0.203120369177279","0.223661586143661","0.207508344052867","0.22953140828595","0.209753444866222","0.238506848832582","0.116738610691606","0.131239688526843","0.129967530772394","0.145306163107101","0.106824430745202","0.125043899192658"
"4","0.206625822097669","0.231632068123882","0.203377931163014","0.227988820053919","0.204831693984416","0.230224459346041","0.115601000559767","0.132627408263653","0.127914182441879","0.142679170769382","0.106308976339549","0.127652892713046"
"5","0.204057074312264","0.231181041068335","0.204416655870085","0.231402954897764","0.207164868473418","0.229254679618259","0.113314412371076","0.134294757053378","0.132473912590344","0.144043639785397","0.110938515342216","0.125807747800173"
"6","0.204208938912237","0.230322438840228","0.204606750140668","0.230395113642074","0.202455921728765","0.230183500856396","0.117508197809232","0.133197944421409","0.133160617418663","0.148107348639373","0.105333796886639","0.126674610862641"
"7","0.208813610759974","0.232997612202828","0.206011643869882","0.229529040032974","0.207964627530418","0.229941863831288","0.116154747855089","0.131148240544654","0.13205571133314","0.142573176606981","0.109611465051547","0.126499843810227"
"8","0.20921548451887","0.233536323835489","0.205404355469075","0.228318251809274","0.207461376202485","0.231193673363398","0.120606858265391","0.137666732215532","0.131262607215031","0.141865551094843","0.106940808861775","0.126389560462027"
"9","0.208383816033662","0.227929469001519","0.205811147933546","0.234228788116578","0.202126983127087","0.227115453628824","0.112456062247192","0.129505552652445","0.133292475701182","0.146703866029393","0.111321726274435","0.126654548124753"
"10","0.204841063839852","0.230407378853555","0.207965860232816","0.231968049163463","0.202943730458765","0.228524561702441","0.118282825898297","0.134336088887294","0.129336548197461","0.143092017968548","0.109181467861669","0.127025652080364"
"11","0.202688081200912","0.231352878626979","0.207711802949199","0.229035044208104","0.208401962302874","0.231489932088287","0.115270845129682","0.131074845939114","0.129901612644975","0.144923086227078","0.111418098544708","0.127194697213172"
"12","0.209968291377424","0.230834649435309","0.206150665481471","0.240067243556233","0.206563102607742","0.230267691925172","0.112651270943994","0.130465773197737","0.134038242719865","0.146947414764007","0.11086115533587","0.127116100694682"
