2306,1,8,0,0,0,0,0
3688,1,8,0,0,0,0,0
16606,1,8,0,0,0,0,0
1708,1,8,0,0,0,0,0
4032,1,8,0,0,0,0,0
10541,1,8,0,0,0,0,0
25499,1,8,0,0,0,0,0
17589,1,8,0,0,0,0,0
14553,1,8,0,0,0,0,0
27829,1,8,0,0,0,0,0
5235,1,8,0,0,0,0,0
651,1,8,0,0,0,0,0
6281,1,8,0,0,0,0,0
7327,1,8,0,0,0,0,0
16476,1,8,0,0,0,0,0
15660,1,8,0,0,0,0,0
15275,1,8,0,0,0,0,0
3781,1,8,0,0,0,0,0
24442,1,8,0,0,0,0,0
4534,1,8,0,0,0,0,0
72,1,8,0,0,0,0,0
20523,1,8,0,0,0,0,0
6461,1,8,0,0,0,0,0
28504,1,8,0,0,0,0,0
31911,1,8,0,0,0,0,0
28450,1,8,0,0,0,0,0
17982,1,8,0,0,0,0,0
10386,1,8,0,0,0,0,0
4513,1,8,0,0,0,0,0
22700,1,8,0,0,0,0,0
11313,1,8,0,0,0,0,0
9599,1,8,0,0,0,0,0
8371,1,8,0,0,0,0,0
4064,1,8,0,0,0,0,0
16094,1,8,0,0,0,0,0
30096,1,8,0,0,0,0,0
2869,1,8,0,0,0,0,0
8642,1,8,0,0,0,0,0
19742,1,8,0,0,0,0,0
31924,1,8,0,0,0,0,0
21939,1,8,0,0,0,0,0
1545,1,8,0,0,0,0,0
14091,1,8,0,0,0,0,0
28653,1,8,0,0,0,0,0
418,1,8,0,0,0,0,0
28658,1,8,0,0,0,0,0
9075,1,8,0,0,0,0,0
26032,1,8,0,0,0,0,0
7442,1,8,0,0,0,0,0
26045,1,8,0,0,0,0,0
5518,1,8,0,0,0,0,0
27393,1,8,0,0,0,0,0
24246,1,8,0,0,0,0,0
10805,1,8,0,0,0,0,0
10814,1,8,0,0,0,0,0
24836,1,8,0,0,0,0,0
10795,1,8,0,0,0,0,0
15214,1,8,0,0,0,0,0
25819,1,8,0,0,0,0,0
30483,1,8,0,0,0,0,0
15726,1,8,0,0,0,0,0
24839,1,8,0,0,0,0,0
21938,1,8,0,0,0,0,0
2671,1,8,0,0,0,0,0
342,1,8,0,0,0,0,0
26368,1,8,0,0,0,0,0
11645,1,8,0,0,0,0,0
7598,1,8,0,0,0,0,0
10756,1,8,0,0,0,0,0
24995,1,8,0,0,0,0,0
18341,1,8,0,0,0,0,0
4183,1,8,0,0,0,0,0
26795,1,8,0,0,0,0,0
16635,1,8,0,0,0,0,0
20636,1,8,0,0,0,0,0
29101,1,8,0,0,0,0,0
5356,1,8,0,0,0,0,0
264,1,8,0,0,0,0,0
2259,1,8,0,0,0,0,0
1377,1,8,0,0,0,0,0
26966,1,8,0,0,0,0,0
6562,1,8,0,0,0,0,0
40,1,8,0,0,0,0,0
10808,1,8,0,0,0,0,0
1576,1,8,0,0,0,0,0
18901,1,8,0,0,0,0,0
24368,1,8,0,0,0,0,0
12658,1,8,0,0,0,0,0
1500,1,8,0,0,0,0,0
26992,1,8,0,0,0,0,0
13791,1,8,0,0,0,0,0
8656,1,8,0,0,0,0,0
28928,1,8,0,0,0,0,0
28136,1,8,0,0,0,0,0
16417,1,8,0,0,0,0,0
6042,1,8,0,0,0,0,0
1695,1,8,0,0,0,0,0
3509,1,8,0,0,0,0,0
28576,1,8,0,0,0,0,0
21074,1,8,0,0,0,0,0
27266,1,8,0,0,0,0,0
314,1,8,0,0,0,0,0
16491,1,8,0,0,0,0,0
5203,1,8,0,0,0,0,0
13624,1,8,0,0,0,0,0
30196,1,8,0,0,0,0,0
29806,1,8,0,0,0,0,0
8603,1,8,0,0,0,0,0
20376,1,8,0,0,0,0,0
11119,1,8,0,0,0,0,0
17008,1,8,0,0,0,0,0
13047,1,8,0,0,0,0,0
20811,1,8,0,0,0,0,0
4656,1,8,0,0,0,0,0
1420,1,8,0,0,0,0,0
736,1,8,0,0,0,0,0
11180,1,8,0,0,0,0,0
27861,1,8,0,0,0,0,0
20526,1,8,0,0,0,0,0
18127,1,8,0,0,0,0,0
8985,1,8,0,0,0,0,0
9817,1,8,0,0,0,0,0
19508,1,8,0,0,0,0,0
19108,1,8,0,0,0,0,0
1756,1,8,0,0,0,0,0
5362,1,8,0,0,0,0,0
6515,1,8,0,0,0,0,0
32424,1,8,0,0,0,0,0
25487,1,8,0,0,0,0,0
4791,1,8,0,0,0,0,0
23596,1,8,0,0,0,0,0
19488,1,8,0,0,0,0,0
28918,1,8,0,0,0,0,0
8812,1,8,0,0,0,0,0
15522,1,8,0,0,0,0,0
3375,1,8,0,0,0,0,0
23681,1,8,0,0,0,0,0
3900,1,8,0,0,0,0,0
6812,1,8,0,0,0,0,0
7669,1,8,0,0,0,0,0
13789,1,8,0,0,0,0,0
9340,1,8,0,0,0,0,0
11460,1,8,0,0,0,0,0
9188,1,8,0,0,0,0,0
13935,1,8,0,0,0,0,0
818,1,8,0,0,0,0,0
15479,1,8,0,0,0,0,0
1803,1,8,0,0,0,0,0
2550,1,8,0,0,0,0,0
22033,1,8,0,0,0,0,0
11572,1,8,0,0,0,0,0
24643,1,8,0,0,0,0,0
31186,1,8,0,0,0,0,0
11853,1,8,0,0,0,0,0
32267,1,8,0,0,0,0,0
30506,1,8,0,0,0,0,0
9724,1,8,0,0,0,0,0
5629,1,8,0,0,0,0,0
22630,1,8,0,0,0,0,0
21888,1,8,0,0,0,0,0
10287,1,8,0,0,0,0,0
680,1,8,0,0,0,0,0
4926,1,8,0,0,0,0,0
17140,1,8,0,0,0,0,0
22006,1,8,0,0,0,0,0
21073,1,8,0,0,0,0,0
6225,1,8,0,0,0,0,0
26125,1,8,0,0,0,0,0
7092,1,8,0,0,0,0,0
10441,1,8,0,0,0,0,0
17142,1,8,0,0,0,0,0
17505,1,8,0,0,0,0,0
22502,1,8,0,0,0,0,0
20475,1,8,0,0,0,0,0
13298,1,8,0,0,0,0,0
6789,1,8,0,0,0,0,0
26072,1,8,0,0,0,0,0
12897,1,8,0,0,0,0,0
29910,1,8,0,0,0,0,0
16066,1,8,0,0,0,0,0
29127,1,8,0,0,0,0,0
8423,1,8,0,0,0,0,0
16523,1,8,0,0,0,0,0
16624,1,8,0,0,0,0,0
6783,1,8,0,0,0,0,0
9376,1,8,0,0,0,0,0
29457,1,8,0,0,0,0,0
19263,1,8,0,0,0,0,0
25454,1,8,0,0,0,0,0
29159,1,8,0,0,0,0,0
730,1,8,0,0,0,0,0
20624,1,8,0,0,0,0,0
14011,1,8,0,0,0,0,0
1549,1,8,0,0,0,0,0
25990,1,8,0,0,0,0,0
28605,1,8,0,0,0,0,0
9345,1,8,0,0,0,0,0
8790,1,8,0,0,0,0,0
29135,1,8,0,0,0,0,0
103,1,8,0,0,0,0,0
6644,1,8,0,0,0,0,0
27576,1,8,0,0,0,0,0
27904,1,8,0,0,0,0,0
4224,1,8,0,0,0,0,0
8626,1,8,0,0,0,0,0
32392,1,8,0,0,0,0,0
24707,1,8,0,0,0,0,0
14393,1,8,0,0,0,0,0
8330,1,8,0,0,0,0,0
23795,1,8,0,0,0,0,0
14076,1,8,0,0,0,0,0
13627,1,8,0,0,0,0,0
30719,1,8,0,0,0,0,0
4573,1,8,0,0,0,0,0
18402,1,8,0,0,0,0,0
24126,1,8,0,0,0,0,0
30801,1,8,0,0,0,0,0
32456,1,8,0,0,0,0,0
20939,1,8,0,0,0,0,0
18587,1,8,0,0,0,0,0
26488,1,8,0,0,0,0,0
23403,1,8,0,0,0,0,0
14919,1,8,0,0,0,0,0
23177,1,8,0,0,0,0,0
23663,1,8,0,0,0,0,0
17285,1,8,0,0,0,0,0
618,1,8,0,0,0,0,0
25481,1,8,0,0,0,0,0
4717,1,8,0,0,0,0,0
21511,1,8,0,0,0,0,0
24559,1,8,0,0,0,0,0
16641,1,8,0,0,0,0,0
22498,1,8,0,0,0,0,0
17032,1,8,0,0,0,0,0
23478,1,8,0,0,0,0,0
13751,1,8,0,0,0,0,0
3035,1,8,0,0,0,0,0
11235,1,8,0,0,0,0,0
4019,1,8,0,0,0,0,0
10040,1,8,0,0,0,0,0
9244,1,8,0,0,0,0,0
19215,1,8,0,0,0,0,0
8351,1,8,0,0,0,0,0
15448,1,8,0,0,0,0,0
11708,1,8,0,0,0,0,0
10296,1,8,0,0,0,0,0
4777,1,8,0,0,0,0,0
55,1,8,0,0,0,0,0
28966,1,8,0,0,0,0,0
8375,1,8,0,0,0,0,0
11501,1,8,0,0,0,0,0
8569,1,8,0,0,0,0,0
14789,1,8,0,0,0,0,0
17676,1,8,0,0,0,0,0
8996,1,8,0,0,0,0,0
22808,1,8,0,0,0,0,0
2273,1,8,0,0,0,0,0
17159,1,8,0,0,0,0,0
26876,1,8,0,0,0,0,0
18189,1,8,0,0,0,0,0
31916,1,8,0,0,0,0,0
21502,1,8,0,0,0,0,0
24069,1,8,0,0,0,0,0
29605,1,8,0,0,0,0,0
16236,1,8,0,0,0,0,0
27781,1,8,0,0,0,0,0
18429,1,8,0,0,0,0,0
957,1,8,0,0,0,0,0
3441,1,8,0,0,0,0,0
19166,1,8,0,0,0,0,0
32768,1,8,0,0,0,0,0
32594,1,8,0,0,0,0,0
10230,1,8,0,0,0,0,0
20385,1,8,0,0,0,0,0
14814,1,8,0,0,0,0,0
19680,1,8,0,0,0,0,0
3984,1,8,0,0,0,0,0
23319,1,8,0,0,0,0,0
15496,1,8,0,0,0,0,0
9884,1,8,0,0,0,0,0
15667,1,8,0,0,0,0,0
32043,1,8,0,0,0,0,0
14420,1,8,0,0,0,0,0
1055,1,8,0,0,0,0,0
1820,1,8,0,0,0,0,0
11308,1,8,0,0,0,0,0
26608,1,8,0,0,0,0,0
26351,1,8,0,0,0,0,0
8427,1,8,0,0,0,0,0
13422,1,8,0,0,0,0,0
21167,1,8,0,0,0,0,0
15112,1,8,0,0,0,0,0
23452,1,8,0,0,0,0,0
27148,1,8,0,0,0,0,0
