"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156"
"1","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing"
"2","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10","6","10"
"3","10","10","10","10","10","10","10","10","10","10","10","10","461","461","461","461","461","461","461","461","461","461","461","461","912","912","912","912","912","912","912","912","912","912","912","912","1363","1363","1363","1363","1363","1363","1363","1363","1363","1363","1363","1363","1814","1814","1814","1814","1814","1814","1814","1814","1814","1814","1814","1814","2265","2265","2265","2265","2265","2265","2265","2265","2265","2265","2265","2265","2715","2715","2715","2715","2715","2715","2715","2715","2715","2715","2715","2715","3166","3166","3166","3166","3166","3166","3166","3166","3166","3166","3166","3166","3617","3617","3617","3617","3617","3617","3617","3617","3617","3617","3617","3617","4068","4068","4068","4068","4068","4068","4068","4068","4068","4068","4068","4068","4519","4519","4519","4519","4519","4519","4519","4519","4519","4519","4519","4519","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4977","4977","4977","4977","4977","4977","4977","4977","4977","4977","4977","4977"
"4","0.925432098765432","0.940740740740741","0","0","0.266613756613757","0.477283950617284","0.742530864197531","0.723333333333333","0.845679012345679","0.873086419753086","0.758148148148148","0.911111111111111","0.282794700122984","0.429662865772991","0.246633437602404","0.371298360391853","0.254078011633674","0.402361470627941","0.209612320930083","0.250749115421005","0.193536954167601","0.235555703643443","0.225842941411193","0.259003930192112","0.269429767961944","0.392760584338886","0.268287346370544","0.367911659925617","0.273871579775491","0.371620195252922","0.168257481109845","0.206029553611835","0.167808819344326","0.186302655240378","0.170451651172645","0.208849923946457","0.264339366388531","0.350038323238963","0.254177817487649","0.345373779460068","0.255929200548596","0.346254632173559","0.15021370509403","0.172604505342158","0.156258205664986","0.173073418569249","0.154071110077259","0.185955094485371","0.257355024537039","0.346725386827865","0.275258305562617","0.355390616597767","0.26987618404934","0.345209587560911","0.139461787615578","0.168246352216126","0.14016462639596","0.161336648554283","0.140882332552154","0.168934110151959","0.275829327924621","0.340631821237408","0.263505467950807","0.334268979813727","0.266999798570117","0.33915698799764","0.132298410987389","0.155262400189009","0.133098345912663","0.152320173333977","0.130527524547381","0.158374532611212","0.265128771295287","0.341600328881788","0.275542175398061","0.343923944864781","0.258213433363483","0.328970430508729","0.124309381851895","0.14525964042449","0.137652314166421","0.156515542903291","0.121791566979175","0.148556090515783","0.282329846099819","0.352620114049001","0.267066734528237","0.334352701219176","0.281311175233637","0.353751202233338","0.120366945183161","0.140885782859491","0.137590855265799","0.145531498346235","0.11678401702029","0.136222031993969","0.289149987170137","0.35686466741865","0.267354051547225","0.344245275179813","0.285572535501516","0.3470213077402","0.120343054160093","0.136512822785477","0.129964474450455","0.145258930312843","0.113572137106425","0.130240425994072","0.28075469495078","0.345672993836547","0.263881697426427","0.34287914963478","0.282409384414315","0.34079475818124","0.116948020763981","0.131930970427447","0.129601174557862","0.140366444699244","0.111676348577327","0.130965021477058","0.289285663532384","0.347289054205701","0.294775692105849","0.349490227689602","0.28740303640252","0.350604510142819","0.113083067524185","0.128192043899901","0.128834272411447","0.14091931489132","0.110096012771329","0.123007255110034","0.279687977935937","0.357474997206595","0.306678876771421","0.364242849184701","0.293543336683207","0.345541227840911","0.112121211758409","0.129604509638067","0.130566886211144","0.138486785316558","0.107482941238795","0.124749114589394","0.28290006059062","0.351283735584972","0.287591573835504","0.355613392427462","0.284093198468584","0.347112389503366","0.113548919039325","0.127725785229553","0.130518180928142","0.140240226791358","0.109227525270084","0.122587128271061"
"5","0.953333333333333","1","0","0","0.0955555555555556","0.284417989417989","0.691402116402116","0.779876543209877","0.733130511463845","0.851543209876543","0.684444444444444","0.453703703703704","0.298433237291146","0.433893893321189","0.258301265521465","0.393177686667123","0.270225501927604","0.396962678695063","0.207340807807288","0.258102107736471","0.1892204733477","0.236152319541379","0.225567385386454","0.26304698372257","0.258013122930186","0.377491461105953","0.258923166019504","0.361408236924094","0.263857314560284","0.363143349639989","0.165183454339917","0.202949830333895","0.168761751110004","0.197270715848147","0.169798691926085","0.21560078255088","0.269828346233866","0.354810402634224","0.258687847138821","0.350866184533561","0.265270401518787","0.350965478090934","0.151364826559719","0.177660941594668","0.156086756216983","0.173405346784104","0.152186938179626","0.184415094228923","0.270931159298665","0.353522197724664","0.270727940485459","0.343588236216389","0.266071092191781","0.339067570040723","0.139407942792686","0.164936360981065","0.141445257240985","0.166491699989369","0.137330607165846","0.169856981098298","0.280018978344967","0.348242190246351","0.273300082446264","0.347530151718668","0.268854376309638","0.346356115674338","0.130013716766497","0.159320817211512","0.142159699012474","0.155528761649418","0.125893480957166","0.15605879066682","0.274705329983254","0.33768321392046","0.268512342526125","0.338199540297118","0.259237518466673","0.341479902032012","0.122015507750446","0.14572144108256","0.135498488848582","0.154762518491417","0.122555292933819","0.152284320414168","0.292269150804337","0.35843321339041","0.269989123230553","0.343258229723823","0.273058769066433","0.351536819438058","0.121369412026862","0.141147261286048","0.133120057646097","0.148686001965605","0.115418804610875","0.13711736128699","0.274254761832442","0.349081358775317","0.273987200673711","0.343713183281637","0.277636239923709","0.349614921123605","0.119704897291209","0.135596776619883","0.133093658178044","0.145117855787881","0.111444290066263","0.133637992990321","0.271313378070291","0.337250566542031","0.284124935556843","0.344203794713649","0.293156006146121","0.35487476288781","0.121161099435716","0.13676372872681","0.129518199619626","0.142708279918115","0.109633974080622","0.126723065835595","0.307209462238321","0.359707706073163","0.278577687188526","0.340286423449949","0.280015445694773","0.346206958945278","0.115800686938806","0.131167638698363","0.126793381730214","0.141111262471049","0.108588302259158","0.122268501912701","0.281755547113503","0.355201045304137","0.295424317650323","0.354279507644716","0.27679477169547","0.341692381306568","0.11450154108832","0.130602632130145","0.128002813697113","0.140381091882133","0.107687602797985","0.124969681709303","0.280383120046209","0.344569009671132","0.281902735978964","0.356865467352517","0.280438244264743","0.338132521539348","0.115518555423092","0.129696652442721","0.127414920341961","0.137600482443267","0.107060319181357","0.120002731842143"
"6","0.944444444444444","1","0","0.0222222222222222","0.325467372134039","0.501860670194003","0.820652557319224","0.774382716049383","0.761049382716049","0.785123456790123","0.5","0.607407407407407","0.273481626168124","0.414041454482365","0.251327747454712","0.37336363625257","0.26281084667623","0.406241468644069","0.212829802126958","0.260278397086681","0.202707246858101","0.244773375639965","0.225149557143183","0.254486592559834","0.267716673447773","0.376070909253711","0.254847515052047","0.368750642711503","0.263228907591807","0.369964249590331","0.172965253245986","0.204050516854852","0.171226751577895","0.191676990030342","0.175605442994221","0.216265390961666","0.276884325046806","0.35373648785854","0.255919764109753","0.345935619496868","0.2718922296402","0.356153060445438","0.15718086156916","0.179998154779184","0.155403592044385","0.173368841305399","0.153157137632247","0.189612744203392","0.254682004163185","0.340775017250353","0.276541298787989","0.346360766277243","0.2724676129197","0.349217935501155","0.140051158046847","0.167344806089635","0.141777215893665","0.159112475457389","0.140456921394154","0.166041488601461","0.269239813139446","0.348455225360125","0.268070236767563","0.332545808440329","0.269903587704623","0.339290027950372","0.135794154118903","0.160650350167235","0.141225734064372","0.156959147876667","0.13042615946628","0.154079029827293","0.269408272554827","0.340476834738804","0.259996156870524","0.339362571857952","0.277311374535379","0.343258424982036","0.130692276619961","0.147649634270185","0.136923331836474","0.15643592028809","0.123356649492934","0.146539919665686","0.269412779713625","0.343646174176478","0.270452661405282","0.344895709197593","0.269370019217788","0.343695756180123","0.126141949739792","0.14687194131091","0.135275927884494","0.148612084589944","0.122226868113085","0.140201672717862","0.281281218502324","0.342393829737701","0.271291607681138","0.341184863173454","0.277067749351704","0.343625686867709","0.117655908480058","0.138360054160291","0.129102440336708","0.147397383454767","0.112799828587901","0.134435884509456","0.286363478363919","0.342082174518407","0.276445194738094","0.345602108042141","0.281883791323878","0.350840268870745","0.117996771869452","0.133855744985765","0.13144502036235","0.145590333337973","0.109382175934827","0.123904385153995","0.285478520778238","0.343747500512233","0.282770321666987","0.347261779408927","0.283668596552355","0.342458382011682","0.111933160609836","0.126659517679944","0.127249588852972","0.14158845568427","0.108555076683056","0.125030395446339","0.294726871083152","0.353002367315124","0.278475394389488","0.347218327617469","0.279251691784429","0.337969709685995","0.109844750587751","0.126594607362557","0.127767124009751","0.140848537033902","0.108219910013121","0.12535365308317","0.299056631922641","0.352923138343782","0.290811863725925","0.347533919595825","0.294143706711789","0.360474416846665","0.112873200722224","0.126954432456801","0.125072494357333","0.138128115860664","0.106059437730452","0.119487433815533"
"7","0.903888888888889","0.944444444444444","0","0","0.267160493827161","0.545864197530864","0.666499118165785","0.764065255731922","0.734567901234568","0.880864197530864","0.772222222222222","0.207407407407407","0.285658299708057","0.430033040743442","0.243347291777571","0.375231093873342","0.266295732042718","0.415443794282568","0.207977665814731","0.245747019282157","0.20037524265006","0.245920518241799","0.224620597975001","0.253816656254544","0.262083489966431","0.384417783319779","0.254688240692085","0.370567036457577","0.25874812895516","0.362653565417617","0.164510060430923","0.200232609348798","0.158337252887861","0.192860463353439","0.168409856256948","0.213764539440771","0.252638358701498","0.347986207671089","0.2474870981654","0.337055102216359","0.268132959672921","0.347876985301165","0.154573175928072","0.179242857716779","0.154774600107683","0.172748098154939","0.152106655612638","0.188255239482694","0.264568066703689","0.340299514705648","0.25805873042542","0.332503637510136","0.261353664082417","0.345781325896416","0.142297849848076","0.165720434034678","0.145840360126001","0.170260762919411","0.128755989516569","0.169310812147846","0.264876941407098","0.343427745169123","0.274212593810443","0.340308522676814","0.261323700925873","0.336921163324733","0.133041497308405","0.150397096816999","0.139187791895637","0.15130965839121","0.126482514746269","0.151698684124186","0.261333611762674","0.33388161580883","0.267965802266926","0.339501595474981","0.263771825494259","0.338374445801118","0.123469659428454","0.14726798681275","0.13692865733134","0.149477217819541","0.124644124957038","0.149484107529849","0.272245045624945","0.342519270455791","0.281119282785758","0.348466246756859","0.277961040618253","0.347512097143227","0.122184227462243","0.142246647637919","0.13128137613316","0.143703611158762","0.117906631830483","0.142314400390472","0.274962478203459","0.34068844183671","0.2813458714508","0.340919222938023","0.273362734759113","0.350584978870717","0.117083084912304","0.138428379058216","0.133142741472762","0.14281638398509","0.116742788837384","0.132103992935674","0.285363278485707","0.356452188284644","0.273468114232804","0.344551770676197","0.283858291351543","0.346756846873466","0.119132348198032","0.134041573947199","0.131815987304728","0.143655432367791","0.108527234313682","0.128889708015494","0.282314866185737","0.348126684572129","0.280435121237243","0.344441365631674","0.274567006371144","0.342069168007336","0.11340503717051","0.130094433964791","0.127307180929489","0.139594223648374","0.109071423531408","0.122988535141491","0.284493194138846","0.350620831992149","0.288298006692148","0.347378012522008","0.28486216303282","0.345167861599823","0.113660997374435","0.127966645985002","0.126012976594654","0.136998205692831","0.104912171368905","0.120301625434351","0.274177155151512","0.338046966222451","0.286489007595922","0.345747929354274","0.277945496675476","0.342080522280505","0.113778360434376","0.124724092641469","0.126794695131098","0.136540969590054","0.106614979354431","0.118566501939618"
"8","0.907654320987654","0.925925925925926","0","0","0.278280423280423","0.484832451499118","0.522019400352734","0.560987654320988","0.655167548500882","0.679753086419753","0.527116402116402","0.582671957671958","0.279134972945084","0.432141808028254","0.233769138965941","0.361058957643578","0.263655361019428","0.400398680108863","0.214386913836766","0.252247378537744","0.210823719085005","0.230708682063869","0.218960513218108","0.270246341124592","0.264048055842006","0.376644688074677","0.243577149602701","0.357475000479257","0.269977496925893","0.3752888646587","0.161796563873115","0.192005392724585","0.166454348873517","0.184572134447746","0.169555188948485","0.212153287649883","0.268817170095312","0.359117723556537","0.248522189360179","0.338990925658397","0.25637897246063","0.353330812034366","0.149369606920412","0.18127198829106","0.156091323643849","0.179213235110575","0.151645236128171","0.188380909824817","0.268578121345078","0.346306277130854","0.263944303908766","0.335408088272176","0.262562256503284","0.339354530994694","0.138323613554232","0.165287151583216","0.14716501987654","0.163171692840143","0.136986350222128","0.168343948563373","0.268639657385806","0.346528294119606","0.261393540976862","0.336974411400054","0.270894191206124","0.342544462468678","0.129115316632987","0.155934124453394","0.139348213584256","0.155134165598237","0.126194826602721","0.155762538077517","0.283366758817279","0.338937031317371","0.264010440504732","0.336270609563047","0.275957493385531","0.348757292343841","0.128433587255741","0.149192847220714","0.134489274283264","0.151832779118851","0.123873409181821","0.143693707435529","0.271414660246012","0.337569265156747","0.277906069861606","0.342236096731765","0.280092578177516","0.341114943555339","0.122934824946227","0.14023268319475","0.133304630859926","0.146482366675524","0.117808175564588","0.13583661892172","0.279827534069433","0.346202462279516","0.265776121653824","0.341803317923337","0.271890280334727","0.350679355212772","0.117449650704997","0.138242881943221","0.13251004601498","0.14350342784377","0.112728160739157","0.135977690982232","0.288152187708787","0.345813298742092","0.278308359636503","0.337044043725163","0.270500455166069","0.337062747622226","0.114230673259037","0.13172371928009","0.133793384046853","0.138861116410191","0.113392890238959","0.131139017124976","0.29271478046169","0.354062743225919","0.300200493783401","0.36185968252612","0.289261490830975","0.35396421066519","0.111365338663723","0.128380576218501","0.128231265451637","0.137747161803463","0.104996036880369","0.123137757023129","0.275250226531948","0.336847558396261","0.285586290099317","0.353070510370539","0.28904840128897","0.355766438246952","0.112327138611316","0.126736134056629","0.125885318268768","0.139139701812554","0.108047038385751","0.122843045291427","0.292660475770661","0.345385377896806","0.297115730189989","0.361325216279925","0.282769581120781","0.347424433974776","0.112312063443523","0.127467007782197","0.1301650811145","0.139287003393477","0.108000150644273","0.124047168397115"
"9","0.905432098765432","0.940740740740741","0.0111111111111111","0","0.296543209876543","0.429347442680776","0.710308641975309","0.760070546737213","0.624444444444444","0.723747795414462","0.933333333333333","0.292592592592593","0.284974161564518","0.430951334590196","0.259174133419891","0.370618910739024","0.257850251775624","0.397967400934607","0.207951284009025","0.250211340119728","0.200234116749337","0.247832608831059","0.234648688641424","0.257564614522334","0.263538310444382","0.376433733795503","0.252083531634155","0.35980919106743","0.259924639291492","0.363083209278297","0.177897332247224","0.204408095957253","0.170251142002233","0.194749919455511","0.177268862961035","0.220198965387184","0.271351118706199","0.351550931980274","0.249236782730082","0.348731839798708","0.269636346607088","0.35189535927426","0.153463039304853","0.186217402670012","0.150291703642966","0.175939786399857","0.155195711150694","0.186272158199172","0.277217824655377","0.353384600330855","0.244114629333583","0.336937559266507","0.258526931455356","0.345239742226874","0.137306953982397","0.161658457344622","0.143668026162859","0.162910725465528","0.142616339298888","0.168402282309362","0.255803624610094","0.330247217469926","0.262504041566114","0.336776146512716","0.276925065247659","0.344298293903806","0.129602739944432","0.156007991379442","0.142989353404544","0.163773619843919","0.125560256837842","0.148187018312593","0.266564657049374","0.350935136751306","0.271949762018233","0.334541835709924","0.274888281728559","0.331252617709329","0.125094749482436","0.148429475815018","0.13716332428192","0.153385718376687","0.123665082478347","0.144895196093493","0.265246831385791","0.343464321526762","0.275532773626042","0.3389704020086","0.273937742347546","0.342825957758226","0.120721085141344","0.145201390839014","0.137640803120743","0.148412014196692","0.121494303492342","0.137285575601248","0.278122836961685","0.341860813600022","0.282738062054007","0.356557220955458","0.276043581711111","0.341796516821685","0.118743156386652","0.137419281282759","0.136668147954379","0.149099344382111","0.115168032852398","0.130067463472796","0.288336382827205","0.346308100407746","0.276329867669383","0.343587747857487","0.276729255341438","0.34284446756321","0.117056940006679","0.134534210232124","0.127197189599612","0.13919323266065","0.112685428752039","0.131542882134414","0.306741933900631","0.363563465967979","0.285517081699621","0.343697382401404","0.289082412919761","0.364377165497273","0.1152061123268","0.131148953704502","0.12840691964956","0.139833906167993","0.108861252676114","0.123464016878738","0.279206240961883","0.347836740314129","0.285895548574352","0.346044084942434","0.295181365974311","0.360899471601662","0.115300444015709","0.127998794438709","0.131448284271288","0.140251026452981","0.109175095656213","0.118750156678701","0.291431003072552","0.352699614254104","0.279756427374383","0.34519764556177","0.288716382243307","0.355428107214474","0.113044075873206","0.125161885378969","0.126843589538017","0.1368856176968","0.10797143766197","0.12366962912555"
"10","0.98","1","0.0222222222222222","0","0.391534391534392","0.457239858906526","0.78462962962963","0.792345679012346","0.686746031746032","0.710802469135802","0.621481481481482","0.501111111111111","0.279379014737194","0.423192561606862","0.249817835349753","0.383408266378934","0.275348098502286","0.407731240142943","0.225687853692528","0.254133404568314","0.200930829888775","0.232304223941294","0.221542658175449","0.253981258312046","0.253804828274228","0.382166294480372","0.255403014173884","0.36895561537396","0.274821272482254","0.360304091496922","0.173546857558609","0.203199611512657","0.160461950565061","0.188409844546227","0.177977841550083","0.204994300496563","0.265293838913992","0.347704225345449","0.265983466116127","0.361207945284522","0.261432037386887","0.346069007219208","0.150315211886188","0.172336456494746","0.14772412846863","0.175540756564068","0.147936634941157","0.184951356333634","0.273813965659605","0.349000834125075","0.255390995752421","0.340737771033286","0.273464376635679","0.352143817293804","0.138214583603167","0.165281173990335","0.140048883866128","0.160783116695544","0.144337629125883","0.172919524362834","0.272320585231335","0.34700935606851","0.25822218257482","0.331403237907638","0.262025634575282","0.344010812219867","0.130374748696047","0.157428524829717","0.141019809536202","0.156495464836435","0.130359465412283","0.158917616709547","0.267262452721313","0.339885576095533","0.261446228856656","0.336533587152721","0.268954243830555","0.336943208026516","0.129738203694603","0.147876964279596","0.137117574447944","0.150544709723192","0.124084095428823","0.146572218757031","0.279264057533857","0.350076007418751","0.294342208615845","0.348380722256328","0.292486068389554","0.345002693050497","0.122978112690498","0.141644543846462","0.134269887010989","0.144620878219674","0.117177793167816","0.13686104237751","0.27766125764533","0.344611004667349","0.28671971004327","0.350363987670455","0.276098682220822","0.356830089153005","0.120512934333948","0.138055387224133","0.129767621495203","0.142803132846274","0.112439540526988","0.133686583002432","0.276489133106023","0.340569571346928","0.292734110626466","0.350528635514641","0.273390981140349","0.344434479588502","0.116084061135541","0.132304850244942","0.132490232627884","0.142620554417992","0.108242331936417","0.12756459707669","0.285210887134892","0.354929892838651","0.272460874033487","0.340973056057293","0.295718982174945","0.360315464559976","0.117394826557744","0.131029984486361","0.128972053002979","0.139669291862351","0.109391697814505","0.123639467524622","0.272325636291945","0.34123470582193","0.288567046127626","0.345146313201643","0.295626589446237","0.352314170541965","0.113873587709256","0.129079811076392","0.12691955518199","0.139899889522447","0.105851176635934","0.120152887866092","0.287604612493316","0.354362403409575","0.286572066839521","0.344093933907094","0.281741711079276","0.348307076422877","0.112430049631843","0.12413036082327","0.127323743352157","0.139339412254357","0.108106626341846","0.120823260865878"
