15428296352,1,8,0,0,0,0,0,10,0
13737082939,1,8,0,0,0,0,0,10,1
7631266762,1,8,0,0,0,0,0,10,2
16175682216,1,8,0,0,0,0,0,10,3
8084733869,1,8,0,0,0,0,0,10,4
5711224151,1,8,0,0,0,0,0,10,5
6649432953,1,8,0,0,0,0,0,10,6
8462669317,1,8,0,0,0,0,0,10,7
16782446134,1,8,0,0,0,0,0,10,8
8249538399,1,8,0,0,0,0,0,10,9
11726813548,1,8,0,0,0,0,0,10,10
6270488103,1,8,0,0,0,0,0,10,11
12470826608,1,8,0,0,0,0,0,10,12
12801998962,1,8,0,0,0,0,0,10,13
14025970818,1,8,0,0,0,0,0,10,14
10184722818,1,8,0,0,0,0,0,10,15
9859789314,1,8,0,0,0,0,0,10,16
11978968939,1,8,0,0,0,0,0,10,17
6170555630,1,8,0,0,0,0,0,10,18
16989142669,1,8,0,0,0,0,0,10,19
5586588839,1,8,0,0,0,0,0,10,20
8893544734,1,8,0,0,0,0,0,10,21
62549597,1,8,0,0,0,0,0,10,22
7024317221,1,8,0,0,0,0,0,10,23
4137599079,1,8,0,0,0,0,0,10,24
9116494416,1,8,0,0,0,0,0,10,25
3733105182,1,8,0,0,0,0,0,10,26
10806290278,1,8,0,0,0,0,0,10,27
6558190096,1,8,0,0,0,0,0,10,28
14763611516,1,8,0,0,0,0,0,10,29
7569045520,1,8,0,0,0,0,0,10,30
16009837257,1,8,0,0,0,0,0,10,31
12808988710,1,8,0,0,0,0,0,10,32
15905834563,1,8,0,0,0,0,0,10,33
7780577044,1,8,0,0,0,0,0,10,34
16075235482,1,8,0,0,0,0,0,10,35
2258458107,1,8,0,0,0,0,0,10,36
4478064696,1,8,0,0,0,0,0,10,37
6720963302,1,8,0,0,0,0,0,10,38
8864324856,1,8,0,0,0,0,0,10,39
11922272487,1,8,0,0,0,0,0,10,40
13782227041,1,8,0,0,0,0,0,10,41
251255844,1,8,0,0,0,0,0,10,42
6091521052,1,8,0,0,0,0,0,10,43
9629643727,1,8,0,0,0,0,0,10,44
7549668394,1,8,0,0,0,0,0,10,45
9448489931,1,8,0,0,0,0,0,10,46
16393512749,1,8,0,0,0,0,0,10,47
8831488525,1,8,0,0,0,0,0,10,48
8218354301,1,8,0,0,0,0,0,10,49
6879382398,1,8,0,0,0,0,0,10,50
6951499412,1,8,0,0,0,0,0,10,51
14035652563,1,8,0,0,0,0,0,10,52
