2675,1,8,0,0,0,0,0
10250,1,8,0,0,0,0,0
30365,1,8,0,0,0,0,0
12274,1,8,0,0,0,0,0
29639,1,8,0,0,0,0,0
23749,1,8,0,0,0,0,0
55,1,8,0,0,0,0,0
3116,1,8,0,0,0,0,0
13889,1,8,0,0,0,0,0
26838,1,8,0,0,0,0,0
9569,1,8,0,0,0,0,0
31523,1,8,0,0,0,0,0
11000,1,8,0,0,0,0,0
2287,1,8,0,0,0,0,0
21355,1,8,0,0,0,0,0
32224,1,8,0,0,0,0,0
1133,1,8,0,0,0,0,0
12901,1,8,0,0,0,0,0
24696,1,8,0,0,0,0,0
14246,1,8,0,0,0,0,0
613,1,8,0,0,0,0,0
26577,1,8,0,0,0,0,0
30303,1,8,0,0,0,0,0
13774,1,8,0,0,0,0,0
10121,1,8,0,0,0,0,0
8054,1,8,0,0,0,0,0
25480,1,8,0,0,0,0,0
19837,1,8,0,0,0,0,0
9584,1,8,0,0,0,0,0
5239,1,8,0,0,0,0,0
9087,1,8,0,0,0,0,0
18710,1,8,0,0,0,0,0
2753,1,8,0,0,0,0,0
11491,1,8,0,0,0,0,0
5300,1,8,0,0,0,0,0
21577,1,8,0,0,0,0,0
26704,1,8,0,0,0,0,0
14604,1,8,0,0,0,0,0
27616,1,8,0,0,0,0,0
29842,1,8,0,0,0,0,0
11329,1,8,0,0,0,0,0
9595,1,8,0,0,0,0,0
31015,1,8,0,0,0,0,0
24924,1,8,0,0,0,0,0
23692,1,8,0,0,0,0,0
22374,1,8,0,0,0,0,0
4184,1,8,0,0,0,0,0
17136,1,8,0,0,0,0,0
32317,1,8,0,0,0,0,0
18745,1,8,0,0,0,0,0
13381,1,8,0,0,0,0,0
32219,1,8,0,0,0,0,0
17776,1,8,0,0,0,0,0
25315,1,8,0,0,0,0,0
11758,1,8,0,0,0,0,0
27761,1,8,0,0,0,0,0
11519,1,8,0,0,0,0,0
13896,1,8,0,0,0,0,0
5511,1,8,0,0,0,0,0
30310,1,8,0,0,0,0,0
6381,1,8,0,0,0,0,0
3191,1,8,0,0,0,0,0
17300,1,8,0,0,0,0,0
15616,1,8,0,0,0,0,0
3773,1,8,0,0,0,0,0
6788,1,8,0,0,0,0,0
7945,1,8,0,0,0,0,0
7830,1,8,0,0,0,0,0
26602,1,8,0,0,0,0,0
32080,1,8,0,0,0,0,0
1397,1,8,0,0,0,0,0
693,1,8,0,0,0,0,0
6436,1,8,0,0,0,0,0
7560,1,8,0,0,0,0,0
5810,1,8,0,0,0,0,0
24392,1,8,0,0,0,0,0
29669,1,8,0,0,0,0,0
2467,1,8,0,0,0,0,0
21020,1,8,0,0,0,0,0
24352,1,8,0,0,0,0,0
3814,1,8,0,0,0,0,0
26459,1,8,0,0,0,0,0
32061,1,8,0,0,0,0,0
31152,1,8,0,0,0,0,0
17271,1,8,0,0,0,0,0
5505,1,8,0,0,0,0,0
28248,1,8,0,0,0,0,0
6628,1,8,0,0,0,0,0
19412,1,8,0,0,0,0,0
24900,1,8,0,0,0,0,0
16042,1,8,0,0,0,0,0
26105,1,8,0,0,0,0,0
18046,1,8,0,0,0,0,0
2997,1,8,0,0,0,0,0
12935,1,8,0,0,0,0,0
11726,1,8,0,0,0,0,0
21089,1,8,0,0,0,0,0
32068,1,8,0,0,0,0,0
28027,1,8,0,0,0,0,0
11583,1,8,0,0,0,0,0
24053,1,8,0,0,0,0,0
18740,1,8,0,0,0,0,0
6388,1,8,0,0,0,0,0
10826,1,8,0,0,0,0,0
23772,1,8,0,0,0,0,0
32181,1,8,0,0,0,0,0
15014,1,8,0,0,0,0,0
4954,1,8,0,0,0,0,0
23420,1,8,0,0,0,0,0
248,1,8,0,0,0,0,0
12684,1,8,0,0,0,0,0
11346,1,8,0,0,0,0,0
9668,1,8,0,0,0,0,0
14183,1,8,0,0,0,0,0
23226,1,8,0,0,0,0,0
14122,1,8,0,0,0,0,0
16090,1,8,0,0,0,0,0
18458,1,8,0,0,0,0,0
18355,1,8,0,0,0,0,0
6252,1,8,0,0,0,0,0
27078,1,8,0,0,0,0,0
10747,1,8,0,0,0,0,0
3998,1,8,0,0,0,0,0
8812,1,8,0,0,0,0,0
23586,1,8,0,0,0,0,0
20636,1,8,0,0,0,0,0
10631,1,8,0,0,0,0,0
28032,1,8,0,0,0,0,0
9540,1,8,0,0,0,0,0
5444,1,8,0,0,0,0,0
19678,1,8,0,0,0,0,0
32060,1,8,0,0,0,0,0
7685,1,8,0,0,0,0,0
29238,1,8,0,0,0,0,0
5772,1,8,0,0,0,0,0
16057,1,8,0,0,0,0,0
22515,1,8,0,0,0,0,0
7145,1,8,0,0,0,0,0
1573,1,8,0,0,0,0,0
5060,1,8,0,0,0,0,0
9692,1,8,0,0,0,0,0
30650,1,8,0,0,0,0,0
14419,1,8,0,0,0,0,0
9689,1,8,0,0,0,0,0
19078,1,8,0,0,0,0,0
12310,1,8,0,0,0,0,0
14025,1,8,0,0,0,0,0
32208,1,8,0,0,0,0,0
13593,1,8,0,0,0,0,0
29249,1,8,0,0,0,0,0
4223,1,8,0,0,0,0,0
32526,1,8,0,0,0,0,0
15674,1,8,0,0,0,0,0
15212,1,8,0,0,0,0,0
3516,1,8,0,0,0,0,0
20567,1,8,0,0,0,0,0
18773,1,8,0,0,0,0,0
28452,1,8,0,0,0,0,0
1791,1,8,0,0,0,0,0
6988,1,8,0,0,0,0,0
1188,1,8,0,0,0,0,0
4822,1,8,0,0,0,0,0
5729,1,8,0,0,0,0,0
18179,1,8,0,0,0,0,0
3661,1,8,0,0,0,0,0
16062,1,8,0,0,0,0,0
