"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","positive","positive","negative","negative","multiplicative","multiplicative","directional","directional","diminishingReturns","diminishingReturns","stabilizing","stabilizing"
"2","6","10","6","10","6","10","6","10","6","10","6","10"
"3","0.346786565453541","0.382850130584925","0.347462452066274","0.380287619216737","0.350979673335725","0.384328634853266","0.182469700915568","0.199120763052016","0.186692619314373","0.20003782677468","0.184202602454413","0.204953109706839"
"4","0.349893323874427","0.383614197469186","0.344223226858534","0.382452156848801","0.350217240180657","0.387268510473528","0.18399936862067","0.20747645207457","0.187877458391507","0.201829829871256","0.182507785982992","0.205778613362347"
"5","0.34630852544696","0.383258487560902","0.349957436592596","0.383814131972194","0.349491432294971","0.384394362504214","0.186321948075224","0.201749000968939","0.185038606290047","0.199068729349954","0.181847069448079","0.205045845612557"
"6","0.347285663473947","0.383519470879418","0.350598683793093","0.381499328655328","0.34113208942525","0.378033973558315","0.187045618276544","0.204928368210319","0.185701363067468","0.201718581292406","0.182805553750113","0.204908592753534"
"7","0.346821453099923","0.383233002191215","0.344506573877055","0.383663465995294","0.349948943203555","0.388197113293127","0.187693218577309","0.202661709423548","0.187044373903986","0.200867012863355","0.186216254300137","0.202157209989152"
"8","0.354531626915709","0.382194662257411","0.346238246184459","0.383809933972946","0.348980014973409","0.384012049755372","0.182205157694901","0.201405861874611","0.187455594510849","0.201005055648372","0.183217002635303","0.205595260088325"
"9","0.343232884331388","0.384823779790502","0.345630187554793","0.379603554119765","0.348743766357086","0.383039991151934","0.186554304883636","0.203756437171533","0.18636185603461","0.203157828710639","0.182210001773418","0.206229155592306"
"10","0.349202848550052","0.383732084190182","0.344333290801636","0.381372768389684","0.348473005060536","0.384076848268986","0.18505585526113","0.201845247798182","0.184872881462623","0.202521054688437","0.185286538768627","0.207655154577826"
"11","0.346469257646256","0.385005358422874","0.350645325985995","0.380726964363205","0.350457850078025","0.382491474381483","0.187078290231246","0.204494649349112","0.186087178235571","0.202401472374092","0.183200087111975","0.205592793411514"
"12","0.349980809373085","0.383917277969708","0.345996875764195","0.380150920716991","0.349670116800682","0.379573379122232","0.186522459786734","0.201829536612189","0.187070640505616","0.198971332201389","0.185178400185511","0.206728950375133"
